CNPJ|Nome|Ouvidor|WebSite|Telefone
88325113|COOPERATIVA    DE    ECONOMIA    E    CRÉDITO   MÚTUO  MINUANO|ALESSANDRA BAUER|www.cooperativaminuano.com.br|(00) 06468188
39231527|UNICRED COSTA DO SOL RJ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO LTDA.|PAULINE BECKEL OLIVEIRA|www.unicred.com.br/costadosol|08009400602
04445917|UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA|PAULINE BECKEL OLIVEIRA|www.unicred.com.br/campos|08009400602
01644264|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI|ANA CRISTINA KAMIMURA ANDRADE|www.credimepi.coop.br|08007250996
57259525|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - COOPERFAC|KARINA JORDAO ROCHA||08008005656
01090027|COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA|PAULINE BECKEL OLIVEIRA|www.unicred-niteroi.com.br|08009400602
62090873|STONEX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.|CLAUDIA JARDIM SIMOES SACCO||08009424685
32778350|AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA|THAIS TORRES DOS REIS|www.amedigital.com|08006838292
62144175|BANCO PINE S.A.|MAYARA ROMERA ROSSIN SANTOS|www.pine.com|08007257463
02935307|COOPERATIVA DE CRÉDITO SICOOB CREDSEGURO LTDA.|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobcredseguro.com.br|08007250996
00714671|EWALLY INSTITUIÇÃO DE PAGAMENTO S.A.|DANIELA TOMOLOS MOURA DE LIMA|www.ewally.com.br|08000591032
03816413|PAGUEVELOZ INSTITUIÇÃO DE PAGAMENTO LTDA.|JESSICA SIQUEIRA ALVES MALENOSKI||08008823030
69720910|CCB BRASIL ARRENDAMENTO MERCANTIL S/A.|VALDERCI DO ROCIO PRZYBYSZ||08007252242
02025743|COOPERATIVA DE CRÉDITO RURAL ASCOOB VALE DO OURO   ASCOOB VALE DO OURO|LEONETTE ALVES NETTO|www.cresol.com.br|08006431981
03639902|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPÍRITO SANTO - CREDES|VINICIUS BIS LIMA FALQUETO|www.coopsefes.com.br|08002834843
48176336|PAGOL SOCIEDADE DE CRÉDITO DIRETO S.A.|RENATA DE PAULO LIMA||08004502909
01551820|COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS|RAPHAEL DIEGO COLLARES||08004210000
40083667|CAPITAL CONSIG SOCIEDADE DE CRÉDITO DIRETO S.A.|CASPAR HEINRICH MENKE|www.capitalconsig.com.br|08000675757
78834975|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC|ANA CRISTINA KAMIMURA ANDRADE||08007250996
60814191|BANCO MERCEDES-BENZ DO BRASIL S.A.|GISELE DA SILVA OLIVEIRA|www.bancomercedesbenz.com.br|08007228499
49389307|COOPERATIVA DE CREDITO COOPLIVRE|ANA CRISTINA KAMIMURA ANDRADE|www.cooplivre.com.br|08007250996
22724710|COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES|ANA CRISTINA KAMIMURA ANDRADE||08007250996
34829992|REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.|BRUNO DE ANDRADE|www.reag.com.br|08009401494
34337707|BMP SOCIEDADE DE CRÉDITO DIRETO S.A|MIRELA FRANCABANDIERA JORGE||08000675757
54037916|COOPERATIVA DE CREDITO CREDICITRUS|SERGIO APARECIDO DE FREITAS JUNIOR|www.credicitrus.com.br|08007706883
04814563|BANCO AFINZ S.A. - BANCO MÚLTIPLO|JULIANA PEREIRA DA SILVA|www.sorocred.com.br|08007720602
00698609|COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobcredigerais.com.br|08007250996
51014223|SANTANDER CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A.|ADRIANA CRISTINA PAPAFILIPAKIS GRAZIANO|https://www.santander.com.br/|08002868787
67096909|COOPERATIVA DE CRÉDITO CREDICOCAPEC|ANA CRISTINA KAMIMURA ANDRADE|www.credicocapec.com.br|08007250996
97489280|COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI INTEGRAÇÃO BAHIA - SICREDI INTEGRAÇÃO BAHIA|MARCALINA HOENISCH AVILA||08006462519
41180092|SICREDI EXPANSÃO - COOPERATIVA DE CRÉDITO|MARCALINA HOENISCH AVILA|www.sicredi.com.br/alagoas/|08006462519
11476673|BANCO RANDON S.A.|JENIFER DANIELE TESCH|www.bancorandon.com|08006450500
47944277|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOYSON SAFETY SYSTEMS - COOPERJSS|KARINA JORDAO ROCHA||08008005656
15173776|SOCIAL BANK BANCO MÚLTIPLO S/A|DAYSE SANTOS COUTINHO|https://www.socialbank.com.br/|08002820001
07122321|COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobunicoob.com.br|08007250996
00360305|CAIXA ECONOMICA FEDERAL|ANDRESSA PESSOA LODI|www.caixa.gov.br|08007257474
00066670|BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA|NAIRO JOSE MARTINELLI VIDAL JUNIOR||08007279933
76461557|COOPERATIVA DE CRÉDITO RURAL COOPAVEL|ROSANI FURNI|www.credicoopavel.com.br|08006480648
16927221|AMAZÔNIA CORRETORA DE CÂMBIO LTDA.|DOMINGOS SAVIO NOGUEIRA CORTEZ|www.amazoniacambio.com.br|08007705422
05269976|COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE FORMOSA DO SUL - CRESOL FORMOSA|ANA CRISTINA NUNES|www.cresolcentral.com.br|08006424800
45341994|CREDIMÓVEL SOCIEDADE DE CRÉDITO DIRETO S.A.|ANA PAULA RODRIGUES||(00) 00000000
19307785|MS BANK S.A. BANCO DE CÂMBIO|RENATA RODRIGUES MENEGAT|www.msbank.com.br|08007742006
02446089|COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO - CRESOL UNIÃO|LEONETTE ALVES NETTO|www.cresol.com.br|08006431981
26526166|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL MARANHENSE - SICOOB SUL MARANHENSE|ANA CRISTINA KAMIMURA ANDRADE||08007250996
02528151|COOPERATIVA DE CRÉDITO SICOOB CREDCOOP LTDA.|ANA CRISTINA KAMIMURA ANDRADE||08007250996
00991739|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DE BELÉM - CREDISIS CREDBEM METROPOLITANA|ANIELLEN BISPO PEREIRA||08006480020
43730498|COOPERATIVA DE CRÉDITO DOS EMPREGADOS DE ELEVADORES ATLAS|RODRIGO COSTA FONTES|www.cooperativaatlas.com.br|01120205136
46206611|SANMELL - ADMINISTRADORA DE CONSORCIOS LTDA|DENIZE GOMES DA SILVA|www.sanmell.com.br|08007020919
36583700|QISTA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO|KATIA DE OLIVEIRA SOUZA|www.focusfinanceira.com.br|08007291990
26014175|COOPERATIVA DE CRÉDITO GUARANICREDI LTDA. - SICOOB GUARANICREDI|ANA CRISTINA KAMIMURA ANDRADE||08007250996
04913129|CONFIDENCE CORRETORA DE CÂMBIO S.A.|MONICA DOS SANTOS GOMES|www.confidencecambio.com.br|08007711878
11703662|TRAVELEX BANCO DE CÂMBIO S.A.|MONICA DOS SANTOS GOMES|www.bancoconfidence.com.br|08007711878
09424988|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE|ANA CRISTINA KAMIMURA ANDRADE||08007250996
20833992|COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO CENTRO UNIVERSITÁRIO NEWTON PAIVA LTDA. - CREDIPAIVA|EDNEI SANDRO MONTEIRO|www.credipaiva.com.br|(31) 800283578
01522368|BANCO BNP PARIBAS BRASIL S.A.|TAMARA MARTINS RACHID|www.bnpparibas.com.br|08007715999
11165756|GLOBAL FINANÇAS SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.|MIRELA FRANCABANDIERA JORGE||08000675757
41146382|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS|NAIADE VACCARIELLO DE ALMEIDA|www.cooperlegis.com.br|(00) 00000000
17314501|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA AÇO MINAS GERAIS S.A. - AÇOMINAS E EMPRESAS SUBSIDIÁRIAS EM OURO BRANCO LTDA. - COOPAÇO|SILVANIA MARIA DE PAULA MARTINS|www.coopaco.com.br|08007250996
05667301|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO - COOPERSERV|ANA CRISTINA KAMIMURA ANDRADE||08007250996
04158581|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE JUIZ DE FORA LTDA. - COCBAN|NICOLLE GABRIEL HAGE CHAHINE KUBRUSLY|www.cocban.com.br|08002836317
03645752|COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG|ANA CRISTINA KAMIMURA ANDRADE||08007250996
07252614|COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CONFIANÇA - CRESOL CONFIANÇA|ODINEIA MENOSSO|http://cresolsicoper.com.br/|08006482300
04249235|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA TEKSID DO BRASIL LTDA., NEMAK ALUMÍNIO DO BRASIL LTDA. E TUPY MINAS GERAIS LTDA.|ROBERTO OLIMPIO COSTA|www.cooptek.com.br|08007250996
03844699|COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES PORTUARIOS DA GRANDE VITORIA - CREDESTIVA.|CLOVES RODRIGUES FILHO|http://credestiva.coop.br/|08006464001
05503849|SF3 CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.|CARLA LONCLOFE ILINSKI|http://www.sf3.com.br|08007716100
54190525|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DA REGIÃO METROPOLITANA DO VALE DO PARAÍBA E LITORAL NORTE - SICOOB-CRESSEM|ANA CRISTINA KAMIMURA ANDRADE|www.cressem.com.br|08007250996
03400651|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS|ANA CRISTINA KAMIMURA ANDRADE||08007250996
01667766|SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobcredinova.com.br|08007250996
78858107|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE -  SICOOB - CREDIAL SC/RS|ANA CRISTINA KAMIMURA ANDRADE||08007250996
07026923|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO|ANA CRISTINA KAMIMURA ANDRADE||(00) 00000000
39321657|FACEBOOK INSTITUIÇÃO DE PAGAMENTO DO BRASIL LTDA.|LUCAS SAIS REGINATO||08000474699
28517628|BANCO PACCAR S.A.|ALESSANDRA BRITO FUJIOKA|https://www.paccarfinancial.com.br|08006440812
37555231|DM SOCIEDADE DE CRÉDITO DIRETO S.A.|ALEXSANDRO AUGUSTO DA SILVA|www.dmcard.com.br|08007278802
41498340|TENTOS S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO|GIULIA ROSSATO DE BARROS|www.tentoscap.com.br|08006440171
40867163|N26 SOCIEDADE DE CRÉDITO DIRETO S.A.|MAYRINE DE ALMEIDA AGUIAR|https://n26.com/pt-br|08008870869
24799033|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobagrorural.com.br|08007250996
45045671|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN|ANA CRISTINA KAMIMURA ANDRADE||08007250996
43446335|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ|GILBERTO HOFFMANN||08007250996
00558456|BANCO CETELEM S.A.|TALITA NUNES DE GOUVEIA|www.cetelem.com.br|08000207410
20520298|ADIQ INSTITUIÇÃO DE PAGAMENTO S.A.|MARCELA FERNANDA DE MELO CASTRO||08007268889
67031757|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM|ANA CRISTINA KAMIMURA ANDRADE||08007250996
74114042|COOPERATIVA DE CRÉDITO UNICRED UNIÃO LTDA - UNICRED UNIÃO|PAULINE BECKEL OLIVEIRA|http://www.unicred.com.br/uniao/|(00) 00000000
02562412|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED|BRUNA MAIA VELOSO||08007250996
33850686|BRB - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA|ELIANE BRUNA OLIVEIRA DOS SANTOS SENNA|www.brb.com.br|08006421105
06942423|COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SISTEMA FINANCEIRO DE CURITIBA E REGIÃO - COOPCREFI|ANA CRISTINA NUNES|www.coopcrefi.com.br|08006424800
92816560|BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL|ANDERSON JOSE AMANCIO|www.brde.com.br|08006001020
34139916|EMCASH SERVIÇOS FINANCEIROS SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A.|DECIO CAMILO DE CAMARGO|www.em.cash|(31) 05004510
01637949|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA|ANA CRISTINA KAMIMURA ANDRADE|www.credivale.org.br|08007250996
05203605|COOPERATIVA DE CRÉDITO DA AMAZÔNIA - SICOOB AMAZÔNIA|ANA CRISTINA KAMIMURA ANDRADE||08007250996
02090126|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL|ANA CRISTINA KAMIMURA ANDRADE|www.valcredi.coop.br|08007250996
92856905|ADVANCED CORRETORA DE CÂMBIO LTDA|ANA ALICE ROCHA|www.advancedcorretora.com.br|08007705422
05442029|CASA DO CRÉDITO S.A. SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR|MIRELA FRANCABANDIERA JORGE|www.casadocredito.com.br|(11) 8000675757
02671743|CM CAPITAL MARKETS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA|RAFAEL FLORES DE LA CRUZ|www.cmcapitalmarkets.com.br|08007701170
25353939|COOPERATIVA DE CRÉDITO CREDIALP LTDA - SICOOB CREDIALP|ANA CRISTINA KAMIMURA ANDRADE|www.credialp.com.br|08007250996
25387671|COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS|ANA CRISTINA KAMIMURA ANDRADE||08007250996
07693858|HSCM - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.|MIRELA FRANCABANDIERA JORGE|www.hscm.com.br|80000675757
37678915|FIDD DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.|RICARDO BRITO MONTEIRO|www.fiddgroup.com|08002776656
44077014|BR-CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.|LUIZ LINARES CAMBERO|www.brcapital.com.br|08007773505
05494591|COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA NASCENTE - CRESOL NASCENTE|SCHARIENE SCHUTZ|www.cresolsicoper.com.br|08006482300
02115870|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA - CREDITA|KARINA JORDAO ROCHA||08008005656
17411307|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR|KARINA JORDAO ROCHA||08007250996
92236777|PINE INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA|MAYARA ROMERA ROSSIN SANTOS|www.pine.com|08007027463
03657230|COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO PPG|KARINA JORDAO ROCHA||08008005656
44650156|ONCRED - SOCIEDADE DE CRÉDITO DIRETO S.A.|VALQUIRIA SCARASSATTI||08007292230
13293225|ÓRAMA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.|CRISTIANE ROMANO BELLOTTI|www.orama.com.br|08007240193
03612679|COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE SÃO BERNARDO DO CAMPO - CREDIABC|MARIA DO CARMO MINZONI BELTRAN|www.crediabc.com.br|08007250996
33264668|BANCO XP S.A.|RODRIGO MARINHO SANTOS||08007223710
26408187|COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS|MARCALINA HOENISCH AVILA|www.sicredi.com.br|08006462519
01187961|COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA|ANA CRISTINA KAMIMURA ANDRADE|www.sicoob4155.com.br|08007250996
05276770|COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP/ES - CRESOL FRONTEIRAS PR/SC/SP/ES|LEONETTE ALVES NETTO||08006431981
19869338|COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO|ANA CRISTINA KAMIMURA ANDRADE||08007250996
02833202|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE VITÓRIA DA CONQUISTA|PAULINE BECKEL OLIVEIRA|www.unicred.com.br/sudoeste|08009400602
00315557|CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED LTDA. - UNICRED DO BRASIL.|PAULINE BECKEL OLIVEIRA|www.unicred.com.br|08009400602
10749264|GDC PARTNERS SERVIÇOS FIDUCIÁRIOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.|ENEIDA DE SOUZA ROSARIO||08000223062
87091716|CPCI - COMPANHIA DE CRÉDITO IMOBILIÁRIO S/A|MARILISA POLIDORI GIL|www.ciaprovincia.com.br|(51) 800513225
26549311|COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DO SUL DE MATO GROSSO, AMAPÁ E PARÁ - SICREDI INTEGRAÇÃO MT/AP/PA|MARCALINA HOENISCH AVILA|www.sicredi.com.br|08006462519
05036532|CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobunicoob.com.br|08007250996
00141155|COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA|NAIADE VACCARIELLO DE ALMEIDA|www.coopcredtransrio.com.br|08002823985
38486817|BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG|JOAO EDUARDO DE FARIA NETO|www.bdmg.mg.gov.br|08009405832
03732359|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO|ANA CRISTINA KAMIMURA ANDRADE||08007250996
06249129|RPW S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO|IVONE LEME MARQUES|www.emprestacapital.com.br|08002274825
05841967|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.|SANDRA CASTRO MORAIS||05197018100
53932869|COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS FERROVIÁRIAS NO ESTADO DE SÃO PAULO|WELLINGTON DE ARRUDA ALVES|www.coofer.com.br|(11) 36853757
04751713|COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA - SICOOB CREDJURD|ANA CRISTINA KAMIMURA ANDRADE|https://www.sicoob.com.br/web/sicoobcredjurd/para-voce|08007250996
83325811|CREDISIS COOPERUFPA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS E ESTADUAIS E DAS ENTIDADES DE ENSINO COM SEUS RESPECTIVOS FUNCIONÁRIOS NO ESTADO DO PARÁ|ANIELLEN BISPO PEREIRA||08006480020
02475222|COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRACAO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPFISCO|WALKER RICARDO PINTO|www.coopfisco.org.br|08002853939
05439425|CREDISIS CAPITALCREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA|ANIELLEN BISPO PEREIRA||08006480020
37554441|COOPERATIVA DE CRÉDITO SICOOB UNI SUL MS|ANA CRISTINA KAMIMURA ANDRADE|www.uniprimesulms.com.br|08004009066
04529074|COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL|ANA CRISTINA KAMIMURA ANDRADE||08007250996
05292849|COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM EMPRESAS ADMINISTRADORAS DE AEROPORTOS - AEROCRED|JOSE CARLOS DOMINGOS|www.aerocred.org.br|08007778089
37395399|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.|ANA CRISTINA KAMIMURA ANDRADE|http://www.unisicoob.com.br/unicentrobrasileira/|08007250996
03620772|COOPERATIVA DE CRÉDITO MÚTUO DO CEARÁ - SICOOB CEARÁ|ANA CRISTINA KAMIMURA ANDRADE||08007250996
03632872|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.|ANA CRISTINA KAMIMURA ANDRADE||08007250996
52623311|COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA|ITAMAR MENDONCA||08007741228
01286361|UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO|JOSIMARA GISELE APARECIDA MASSON|www.uniprimepioneirapr.com.br|08004009066
38588174|COOPERATIVA DE CRÉDITO CREDICOPE LTDA. - SICOOB CREDICOPE|ANA CRISTINA KAMIMURA ANDRADE||08007250996
95424891|COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS|MARCALINA HOENISCH AVILA|www.sicredi.com.br|08006462519
02275781|COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES FEDERAIS NA PARAÍBA - SICOOB COOPERCRET|ANA CRISTINA KAMIMURA ANDRADE||08007250996
60375243|ANCORA ADMINISTRADORA DE CONSORCIOS S.A.|BIANCA CRISTINA LOPES SOUZA|www.ancoraconsorcios.com.br|08007232227
78199262|TRIÂNGULO ADMINISTRADORA DE CONSÓRCIOS LTDA|GUILHERME SERAVALI DE BRITTO|www.consorciotriangulo.com.br|08007241520
11907520|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA|ANA CRISTINA KAMIMURA ANDRADE||08007250996
02602922|COOPERATIVA DE CRÉDITO DOS MÉDICOS, SERVIDORES PÚBLICOS E EMPRESÁRIOS DO NORDESTE LTDA - UNICRED DO NORDESTE|PAULINE BECKEL OLIVEIRA|www.unicred.com.br/bahia|08009400602
45713971|BRQUALY ADMINISTRADORA DE CONSÓRCIOS LTDA.|ELIVANIA APARECIDA BARROS DOS SANTOS|www.brqualy.com.br|08007229042
84156470|COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobunicoob.com.br/minha-cooperativa/sicoob-coimppa/|08007250996
05477038|COOPERATIVA DE CRÉDITO NO PIAUÍ - SICOOB PIAUÍ|ANA CRISTINA KAMIMURA ANDRADE||08007250996
01042487|COOPERATIVA DE CRÉDITO SICOOB UNIDAS|ANA CRISTINA KAMIMURA ANDRADE|http://www.sicoobunidas.coop.br/|08007250996
33416108|COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS, DISTRITO FEDERAL E TOCANTINS LTDA. - SICOOB NOVA CENTRAL|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobgoias.com.br|08007250996
62109566|CREDISAN COOPERATIVA DE CRÉDITO|ANGELA DE CASSIA MACEDO GONCALVES|www.credisan.com.br|08007707374
13884775|HUB INSTITUIÇÃO DE PAGAMENTO S.A.|BRUNIA ROGERIA DE SOUZA PIRES GARCEZ||08009426167
23511655|DEUTSCHE SPARKASSEN LEASING DO BRASIL BANCO MÚLTIPLO S.A.|CAMILA TESTAI||08008871457
09089356|EFÍ S.A. - INSTITUIÇÃO DE PAGAMENTO|RIANI FERREIRA GUIMARAES|https://www.sejaefi.com.br/|08009400361
02144899|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobourocredi.combr|08007250996
05658367|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE BAHIA LTDA.|NAIADE VACCARIELLO DE ALMEIDA||08002767777
35274306|PINTOS S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO|ARIANNA DE CARVALHO SILVA DOS REIS|www.pincred.com.br|08000861486
